l,a,b,x,y,z,label
94.3938,0.252674,-4.82395,0.0043929,0.0043929,0.00445993,drawer
85.5753,2.42655,-5.19759,0.0043929,0.0043929,0.00445993,drawer
94.4115,0.846789,-4.58917,0.0043929,0.0043929,0.00445993,drawer
93.1328,0.386533,0.872289,0.0043929,0.0043929,0.00445993,battery-1.5V
68.7291,5.12624,-0.235731,0.00291825,0.0043929,0.0043929,harmonica
87.8078,1.67687,0.578051,0.00291825,0.0043929,0.0043929,battery-1.5V
68.2783,13.516,14.4706,0.00291825,0.0043929,0.0043929,bar-peanutbutter
58.2685,2.61582,-2.24309,0.00291825,0.0043929,0.0043929,battery-1.5V
76.9407,8.88389,19.688,0.00291825,0.0043929,0.0043929,woodbrush
89.7059,2.48053,3.60378,0.00291825,0.0043929,0.0043929,tape
47.2463,51.7467,24.6848,0.00291825,0.0043929,0.0043929,rope
56.6489,56.5288,20.1829,0.00291825,0.0043929,0.0043929,rope
99.4476,0.221331,-0.482894,0.00291825,0.0043929,0.0043929,drawer
73.2587,5.65455,9.04991,0.00291825,0.0043929,0.0043929,battery-9V
73.6573,6.19712,-0.843038,0.00291825,0.0043929,0.0043929,bar-chocolate
83.5574,2.9123,0.942659,0.00291825,0.0043929,0.0043929,drawer
44.2363,12.8362,3.79305,0.00291825,0.0043929,0.0043929,bar-chocolate
23.6112,4.52677,7.88562,0.00291825,0.0043929,0.0043929,lantern
40.4087,5.9034,-3.00467,0.00291825,0.0043929,0.0043929,pocketbag
31.5078,5.44197,-9.33932,0.00291825,0.0043929,0.0043929,pocketbag
30.7036,4.24568,0.647879,0.00291825,0.0043929,0.0043929,gloves
36.0028,7.17089,14.3306,0.00291825,0.0043929,0.0043929,pocketbag
30.1962,4.66392,0.305324,0.00291825,0.0043929,0.0043929,pocketbag
56.8572,4.39292,-18.9172,0.00291825,0.0043929,0.0043929,drawer
60.0394,4.38077,-20.4706,0.00291825,0.0043929,0.0043929,drawer
81.7097,1.30546,-0.4048,0.00291825,0.0043929,0.0043929,battery-1.5V
77.2313,2.12111,0.920927,0.00291825,0.0043929,0.0043929,battery-1.5V
60.2213,5.45482,-4.30043,0.00291825,0.0043929,0.0043929,battery-1.5V
41.2309,3.96919,4.61139,0.00291825,0.0043929,0.0043929,harmonica
30.4538,-0.693117,5.08756,0.00291825,0.0043929,0.0043929,battery-1.5V
89.2102,3.363,-12.0678,0.00291825,0.0043929,0.0043929,drawer
70.899,9.04289,-9.42834,0.00291825,0.0043929,0.0043929,bar-peanutbutter
74.7254,6.52964,-10.7772,0.00291825,0.0043929,0.0043929,drawer
52.8783,20.6793,17.5441,0.00291825,0.0043929,0.0043929,bar-peanutbutter
65.5945,7.64136,-7.81072,0.00291825,0.0043929,0.0043929,drawer
72.0981,6.82544,-13.4363,0.00291825,0.0043929,0.0043929,drawer
65.3966,10.3122,32.079,0.00291825,0.0043929,0.0043929,woodbrush
73.9204,4.61814,12.0643,0.00291825,0.0043929,0.0043929,tape
80.5742,4.16547,8.89924,0.00291825,0.0043929,0.0043929,tape
71.1162,8.17636,-5.78931,0.00291825,0.0043929,0.0043929,drawer
38.4685,61.2878,41.5069,0.00291825,0.0043929,0.0043929,rope
13.4887,15.7904,4.15686,0.00291825,0.0043929,0.0043929,bar-chocolate
66.0311,5.34847,-4.85109,0.00291825,0.0043929,0.0043929,bar-chocolate
77.4466,5.52021,-15.245,0.00291825,0.0043929,0.0043929,bar-chocolate
58.6072,6.40328,6.10533,0.00291825,0.0043929,0.0043929,battery-9V
5.50984,2.90256,-0.622979,0.00291825,0.0043929,0.0043929,gloves
47.9468,12.1103,12.0763,0.00291825,0.0043929,0.0043929,bar-chocolate
13.2024,5.58088,10.0206,0.00291825,0.0043929,0.0043929,lantern
25.955,4.1365,3.98843,0.00291825,0.0043929,0.0043929,gloves
27.4508,6.18785,-0.90248,0.00291825,0.0043929,0.0043929,pocketbag
12.1995,8.138,1.35751,0.00291825,0.0043929,0.0043929,pocketbag
14.9358,6.05854,-6.11985,0.00291825,0.0043929,0.0043929,pocketbag
6.69755,3.14294,0.303908,0.00291825,0.0043929,0.0043929,gloves
35.7764,5.48417,-3.40581,0.00291825,0.0043929,0.0043929,pocketbag
55.091,8.81736,8.72517,0.00291825,0.0043929,0.0043929,pocketbag
88.2626,2.40593,-2.57098,0.00291825,0.00390145,0.0043929,battery-1.5V
82.0362,5.29849,-16.0857,0.00291825,0.00390145,0.0043929,drawer
66.7279,5.89561,-12.6452,0.00291825,0.00390145,0.0043929,battery-1.5V
68.9918,11.3641,-15.5389,0.00291825,0.00390145,0.0043929,bar-peanutbutter
75.5098,3.01084,-1.5312,0.00291825,0.00390145,0.0043929,battery-1.5V
47.274,6.40102,6.28194,0.00291825,0.00390145,0.0043929,harmonica
47.274,6.40102,6.28194,0.00291825,0.00390145,0.0043929,harmonica
74.2985,1.60358,-2.04018,0.00291825,0.00390145,0.0043929,battery-1.5V
41.1724,25.9087,29.0384,0.00291825,0.00390145,0.0043929,bar-peanutbutter
79.1535,8.1047,19.4293,0.00291825,0.00390145,0.0043929,woodbrush
74.3485,5.65564,11.3659,0.00291825,0.00390145,0.0043929,tape
36.2723,58.1081,33.301,0.00291825,0.00390145,0.0043929,rope
44.3418,69.5674,39.5548,0.00291825,0.00390145,0.0043929,rope
71.2469,5.07927,-9.31157,0.00291825,0.00390145,0.0043929,drawer
91.0981,3.43431,-6.58439,0.00291825,0.00390145,0.0043929,drawer
17.3064,15.1597,-1.03008,0.00291825,0.00390145,0.0043929,bar-chocolate
70.3212,9.09617,-3.79404,0.00291825,0.00390145,0.0043929,bar-chocolate
64.009,7.96604,0.0501931,0.00291825,0.00390145,0.0043929,battery-9V
37.6304,52.7597,37.5319,0.00291825,0.00390145,0.0043929,rope
4.28153,3.0901,-1.50154,0.00291825,0.00390145,0.0043929,gloves
12.9265,7.64161,8.85064,0.00291825,0.00390145,0.0043929,lantern
18.9026,8.75597,-2.00469,0.00291825,0.00390145,0.0043929,pocketbag
32.0065,7.43294,-5.45783,0.00291825,0.00390145,0.0043929,pocketbag
37.1119,7.68637,0.84959,0.00291825,0.00390145,0.0043929,pocketbag
25.7001,5.04479,-0.70497,0.00291825,0.00390145,0.0043929,gloves
6.54783,2.2725,-3.03086,0.00291825,0.00390145,0.0043929,gloves
20.9723,7.94949,-2.40333,0.00291825,0.00390145,0.0043929,pocketbag
83.6427,2.33375,-5.25961,0.00291825,0.00390145,0.0043929,drawer
70.3392,6.4419,-10.826,0.00291825,0.00390145,0.0043929,drawer
68.7761,6.83411,-9.63771,0.00291825,0.00390145,0.0043929,drawer
74.7311,5.6588,-3.9893,0.00291825,0.00390145,0.0043929,battery-1.5V
91.7124,2.8562,-5.05983,0.00291825,0.00390145,0.0043929,battery-1.5V
60.7642,15.2345,14.7496,0.00291825,0.00390145,0.00406697,bar-peanutbutter
41.97,5.22808,-4.28283,0.00291825,0.00390145,0.00406697,battery-1.5V
83.96,2.82266,-3.43779,0.00291825,0.00390145,0.00406697,battery-1.5V
47.5376,13.2569,25.2861,0.00291825,0.00390145,0.00406697,bar-peanutbutter
53.4113,11.4501,39.1304,0.00291825,0.00390145,0.00406697,bat-peanutbutter
37.7346,29.6863,23.6674,0.00291825,0.00390145,0.00406697,bar-peanutbutter
85.8932,3.66018,-6.21973,0.00291825,0.00390145,0.00406697,drawer
78.9833,3.861,-19.5991,0.00291825,0.00390145,0.00406697,drawer
76.6505,10.01,18.6223,0.00291825,0.00390145,0.00406697,woodbrush
77.3709,3.10524,-8.74447,0.00291825,0.00390145,0.00406697,drawer
78.734,3.72878,-10.0505,0.00291825,0.00390145,0.00406697,drawer
83.4792,4.90805,-9.24241,0.00291825,0.00390145,0.00397487,drawer
77.8323,4.60794,12.9132,0.00291825,0.00390145,0.00397487,tape
27.222,20.6374,13.2982,0.00291825,0.00390145,0.00397487,bar-chocolate
35.426,57.3952,35.6602,0.00291825,0.00390145,0.00397487,rope
48.3126,74.6616,38.8715,0.00291825,0.00390145,0.00397487,rope
40.9204,16.0406,8.83227,0.00291825,0.00390145,0.00397487,bar-chocolate
59.27,4.88183,38.4687,0.00291825,0.00390145,0.00397487,bar-chocolate
41.4104,64.9358,51.6084,0.00291825,0.00390145,0.00397487,rope
23.3785,4.92993,-3.25435,0.00291825,0.00390145,0.00397487,gloves
39.6347,54.6987,33.7861,0.00291825,0.00390145,0.00397487,rope
69.4272,5.13699,-0.18636,0.00291825,0.00390145,0.00397487,battery-9V
6.25272,4.89644,0.377301,0.00291825,0.00390145,0.00397487,gloves
18.9351,6.47841,6.01122,0.00291825,0.00390145,0.00397487,pocketbag
28.5582,8.31737,-7.40566,0.00291825,0.00390145,0.00397487,pocketbag
10.6298,7.88441,6.42408,0.00291825,0.00390145,0.00397487,lantern
22.3415,5.30177,-5.95551,0.00291825,0.00390145,0.00397487,pocketbag
27.1594,10.6326,10.6116,0.00291825,0.00390145,0.00397487,pocketbag
41.9234,5.95068,-14.1146,0.00291825,0.00390145,0.00397487,pocketbag
53.5286,6.00263,-11.8601,0.00291825,0.00390145,0.00397487,pocketbag
52.5203,6.93438,-14.662,0.00291825,0.00390145,0.00397487,pocketbag
84.7045,1.26635,-16.5489,0.00291825,0.00390145,0.00397487,drawer
76.1352,5.51919,-17.0409,0.00291825,0.00390145,0.00397487,drawer
31.8943,33.8169,18.2564,0.00291825,0.00390145,0.00397487,bar-peanutbutter
50.7743,20.1088,28.7388,0.00291825,0.00390145,0.00397487,bar-peanutbutter
54.607,4.71609,-17.9792,0.00291825,0.00390145,0.00397487,drawer
56.9074,6.83818,-18.7123,0.00291825,0.00390145,0.00397487,drawer
54.2736,18.0222,33.1771,0.00291825,0.00390145,0.00397487,bar-peanutbutter
41.9642,35.1119,18.3785,0.00291825,0.00390145,0.00397487,bar-peanutbutter
49.1048,16.3979,-18.0902,0.00291825,0.00390145,0.00397487,battery-1.5V
54.3799,20.7692,31.6972,0.00291825,0.00390145,0.00397487,bar-peanutbutter
47.7325,27.1323,-20.0711,0.00291825,0.00390145,0.00397487,battery-1.5V
67.3468,7.07232,-22.4322,0.00291825,0.00390145,0.00397487,drawer
64.066,10.2912,29.1805,0.00291825,0.00390145,0.00397487,woodbrush
77.2453,7.27916,-14.5134,0.00291825,0.00390145,0.00397487,drawer
47.1487,9.10852,0.669084,0.00291825,0.00390145,0.00397487,harmonica
98.2212,0.486386,-2.01878,0.00291825,0.00390145,0.00397487,drawer
75.2906,9.19185,-6.0882,0.00291825,0.00390145,0.00397487,drawer
88.3487,2.44587,10.9999,0.00291825,0.00390145,0.00397487,tape
79.6239,7.74231,3.81217,0.00291825,0.00390145,0.00397487,tape
88.4306,4.55917,-2.30234,0.00291825,0.00390145,0.00397487,drawer
40.7293,15.6147,17.5996,0.00291825,0.00390145,0.00397487,bar-chocolate
69.3479,-0.406489,60.461,0.00291825,0.00390145,0.00397487,bar-chocolate
63.0726,8.66066,13.8929,0.00291825,0.00390145,0.00397487,battery-9V
44.4085,68.5215,41.0571,0.00291825,0.00390145,0.00397487,rope
33.5917,52.011,31.6444,0.00291825,0.00390145,0.00397487,rope
60.1104,9.23187,37.2838,0.00291825,0.00390145,0.00397487,bar-chocolate
37.0143,18.8257,11.7736,0.00291825,0.00390145,0.00397487,bar-chocolate
7.36916,7.22357,5.1136,0.00291825,0.00390145,0.00397487,lantern
23.0487,4.60152,-2.98851,0.00291825,0.00390145,0.00397487,gloves
10.3818,6.34386,6.24457,0.00291825,0.00390145,0.00397487,gloves
8.98832,2.89059,-1.8815,0.00291825,0.00390145,0.00397487,gloves
32.0244,6.85424,-7.12497,0.00291825,0.00390145,0.00397487,pocketbag
12.6108,2.47227,6.50957,0.00291825,0.00390145,0.00397487,pocketbag
21.3796,8.7669,9.75077,0.00291825,0.00390145,0.00397487,lantern
17.361,5.83817,-6.17295,0.00291825,0.00390145,0.00397487,pocketbag
50.1456,7.94998,-14.6634,0.00291825,0.00390145,0.00397487,pocketbag
47.9496,6.58868,-13.5426,0.00291825,0.00390145,0.00397487,pocketbag
40.0976,5.45872,-9.53846,0.00291825,0.00390145,0.00397487,pocketbag
19.8098,10.2529,4.01558,0.00291825,0.00390145,0.00397487,pocketbag
15.6967,7.01554,-13.299,0.00291825,0.00390145,0.00397487,pocketbag
49.6106,7.01026,-5.36986,0.00291825,0.00390145,0.00397487,pocketbag
29.3181,4.82333,11.3149,0.00291825,0.00390145,0.00397487,gloves
39.8086,6.83783,10.1423,0.00291825,0.00390145,0.00397487,harmonica
57.6109,8.17141,-5.30594,0.00291825,0.00390145,0.00397487,harmonica
57.9611,12.9592,37.3064,0.00291825,0.00390145,0.00397487,woodbrush
59.7583,10.0518,3.75024,0.00291825,0.00390145,0.00397487,battery-9V
52.8521,6.45985,2.78111,0.00291825,0.00390145,0.00397487,harmonica
66.0354,4.89086,1.89654,0.00291825,0.00390145,0.00397487,harmonica
60.4351,7.76702,13.5017,0.00291825,0.00390145,0.00397487,battery-9V
58.9996,7.33646,3.69264,0.00291825,0.00390145,0.00397487,harmonica
63.6653,5.95351,23.9486,0.00291825,0.00390145,0.00397487,woodbrush
58.9988,9.00071,2.59768,0.00291825,0.00390145,0.00397487,battery-9V
51.9016,6.87647,7.63212,0.00291825,0.00390145,0.00397487,harmonica
37.0181,10.1831,15.9854,0.00291825,0.00390145,0.00397487,woodbrush
79.5809,5.96996,29.5175,0.00291825,0.00390145,0.00397487,woodbrush
62.948,8.1983,6.65524,0.00291825,0.00390145,0.00397487,battery-9V
63.1004,8.57756,26.7956,0.00291825,0.00390145,0.00397487,woodbrush
49.8595,6.69087,9.94823,0.00291825,0.00390145,0.00397487,harmonica
26.8517,10.913,18.5896,0.00291825,0.00390145,0.00397487,woodbrush
86.9582,4.85808,15.4714,0.00291825,0.00390145,0.00397487,woodbrush
67.1158,10.8709,29.9471,0.00291825,0.00390145,0.00397487,woodbrush
61.3488,7.67166,6.79357,0.00291825,0.00390145,0.00397487,battery-9V
21.0939,9.37356,-8.78235,0.00776964,0.0123882,0.0133456,robot
21.8622,8.37526,1.26459,0.00776964,0.0123882,0.0133456,robot
19.7528,6.95754,-2.10128,0.00776964,0.0123882,0.0133456,robot
67.5836,8.66856,-19.1038,0.00776964,0.0123882,0.0133456,robot
29.1477,10.1828,-16.5072,0.00776964,0.00868511,0.0123882,robot
75.4515,5.11712,-7.76042,0.00776964,0.00868511,0.0123882,robot
7.97028,6.92395,-2.55269,0.00776964,0.00868511,0.0123882,robot
77.286,7.31451,-13.6846,0.00776964,0.00868511,0.0123882,robot
95.2116,2.42551,-5.64746,0.00678769,0.00776964,0.00868511,robot
7.14717,7.72975,-1.55865,0.00678769,0.00776964,0.00868511,robot
32.2758,9.7931,-12.5726,0.00678769,0.00776964,0.00868511,robot
68.5241,4.75673,-4.17979,0.00678769,0.00776964,0.00868511,robot
5.76267,6.26032,-7.21664,0.00678769,0.00776964,0.00868511,robot
14.7145,7.92832,-1.29333,0.00899255,0.0099113,0.0101065,robot
67.7322,8.11939,-16.9752,0.00899255,0.0099113,0.0101065,robot
66.4518,11.6292,-23.0039,0.00899255,0.0099113,0.0101065,robot
8.85351,8.75869,0.0955078,0.00899255,0.0099113,0.0101065,robot
11.7997,6.46845,0.939693,0.00899255,0.0099113,0.0101065,robot
75.7643,8.158,-1.192,0.00899255,0.0099113,0.0101065,robot
8.96185,5.40665,-2.35869,0.00899255,0.0099113,0.0101065,robot
66.5984,7.27979,-14.0213,0.00899255,0.0099113,0.0101065,robot
16.9691,6.66913,3.74861,0.00899255,0.0099113,0.0101065,robot
70.0355,6.27361,-20.9357,0.00899255,0.0099113,0.0101065,robot
8.25856,10.2711,2.43412,0.00899255,0.0099113,0.0101065,robot
9.41603,6.31493,2.56131,0.00754832,0.00899255,0.0099113,robot
70.6413,6.0339,-7.63325,0.00754832,0.00899255,0.0099113,robot
19.248,3.08177,-5.84999,0.00754832,0.00899255,0.00900048,robot
12.546,7.34016,-4.38917,0.00754832,0.00899255,0.00900048,robot
11.041,5.10331,-0.0244412,0.00412662,0.00943812,0.0116893,robot
7.51096,4.40869,-3.90317,0.00412662,0.00943812,0.0116893,robot
60.9116,4.61693,-17.398,0.00412662,0.00943812,0.0116893,robot
4.12106,5.02705,-11.5561,0.00412662,0.00943812,0.0116893,robot
2.23472,1.26767,-3.20333,0.00412662,0.00943812,0.0116893,robot
27.4808,2.84556,-11.3734,0.00412662,0.00943812,0.0116893,robot
9.2846,5.31456,5.27388,0.00412662,0.00943812,0.0116893,robot
46.5847,3.90184,-20.1159,0.00412662,0.00943812,0.0116893,robot
3.12611,3.3033,-6.41921,0.00412662,0.00943812,0.0116893,robot
30.5874,3.65518,-14.9118,0.00412662,0.00943812,0.0116893,robot
47.3278,5.97456,-15.6481,0.00412662,0.00943812,0.0116893,robot
40.9158,9.39337,23.305,0.00412662,0.00943812,0.0113945,robot
10.2302,4.51284,-1.03103,0.00412662,0.00899974,0.00943812,robot
17.826,4.4361,-2.40847,0.00412662,0.00899974,0.00943812,robot
27.9969,5.66912,8.18403,0.00412662,0.00899974,0.00943812,robot
47.7325,6.9283,-20.2651,0.00375324,0.00412662,0.00899974,robot
39.0947,5.21237,-11.4149,0.00375324,0.00375324,0.00375324,robot
12.1502,2.59923,4.18164,0.00375324,0.00375324,0.00375324,robot
8.96889,5.17917,4.57425,0.00607083,0.0106675,0.0114214,robot
48.45,5.07295,-7.8453,0.00607083,0.0106675,0.0114214,robot
61.8205,7.25272,-19.3912,0.00607083,0.0106675,0.0114214,robot
13.904,5.56285,-0.5275,0.00607083,0.0106675,0.0114214,robot
6.31535,4.2799,3.797,0.00607083,0.00906548,0.0106675,robot
14.0783,4.23855,-1.84772,0.00607083,0.00906548,0.00919688,robot
5.84843,2.85593,-3.43263,0.00607083,0.00906548,0.00919688,robot
5.59059,3.72081,0.0870935,0.00607083,0.00906548,0.00919688,robot
66.5453,7.29015,-14.1587,0.00607083,0.00906548,0.00919688,robot
23.1817,9.4388,-13.483,0.00607083,0.00692819,0.00906548,robot
49.3649,5.3836,-12.2797,0.00607083,0.00692819,0.00730312,robot
2.47723,2.78768,-0.977339,0.00607083,0.00692819,0.00730312,robot
66.1985,3.98624,-4.50205,0.00607083,0.00692819,0.00730312,robot
9.09443,4.51552,1.33577,0.00607083,0.00692819,0.00730312,robot
5.46344,4.33825,-1.2764,0.00607083,0.00692819,0.00730312,robot
31.7781,5.7104,-4.83744,0.00607083,0.00692819,0.00730312,robot
5.47384,2.35913,-3.56214,0.00632992,0.0069234,0.00970363,robot
11.4276,1.85078,0.298892,0.00632992,0.0069234,0.00970363,robot
11.4994,3.82573,-0.881524,0.00632992,0.0069234,0.00970363,robot
10.0511,3.30094,-7.58716,0.00632992,0.0069234,0.00970363,robot
64.4824,4.37724,-16.2831,0.00632992,0.0069234,0.00970363,robot
13.4361,2.57839,1.15601,0.00632992,0.0069234,0.00970363,robot
21.061,2.71299,-10.3606,0.00240046,0.00632992,0.0069234,robot
29.5328,7.40157,-25.4164,0.00240046,0.00632992,0.0069234,robot
66.1144,4.22327,-10.1964,0.00240046,0.00632992,0.00668248,robot
6.18548,3.91314,-1.25037,0.00240046,0.00632992,0.00668248,robot
13.5574,9.00997,6.66199,0.00562268,0.010663,0.0121903,lantern
61.3738,9.9496,-18.6552,0.00562268,0.010663,0.0121903,robot
12.5374,6.55173,-1.37365,0.00562268,0.010663,0.0121903,robot
19.9327,6.86689,-6.18818,0.00562268,0.010663,0.0121903,robot
14.5176,9.64152,6.10409,0.00562268,0.010663,0.0121903,knife
55.166,8.96659,11.9123,0.00562268,0.010663,0.0121903,tape
57.2033,8.56169,-13.2938,0.00562268,0.00595397,0.00595397,robot
69.8504,9.16806,-19.1424,0.00562268,0.00595397,0.00595397,robot
5.69141,7.63038,-14.2273,0.00562268,0.00595397,0.00595397,robot
52.778,8.64478,6.55679,0.00562268,0.00595397,0.00595397,battery-9V
30.5669,9.24449,-15.1546,0.00562268,0.00595397,0.00595397,robot
5.81756,5.68988,-8.96596,0.00562268,0.00595397,0.00595397,robot
57.6712,9.04885,1.10969,0.00562268,0.00595397,0.00595397,harmonica
37.9589,13.5552,20.6485,0.00562268,0.00595397,0.00595397,woodbrush
70.0564,6.1961,5.57686,0.00562268,0.00595397,0.00595397,harmonica
77.7619,7.63056,23.0601,0.00562268,0.00595397,0.00595397,woodbrush
13.4483,9.82273,-0.892053,0.00959256,0.0098792,0.0163932,knife
79.7766,6.68648,3.4031,0.00704105,0.00959256,0.0098792,tape
27.7845,10.1541,0.676447,0.00704105,0.00959256,0.0098792,lantern
3.48186,3.74591,-0.169726,0.00704105,0.00959256,0.0098792,lantern
84.0725,-1.89729,49.8096,0.00704105,0.00887916,0.00959256,plastic
91.9532,-10.6987,59.1767,0.00594105,0.00704105,0.00887916,plastic
6.65977,5.62111,-6.74525,0.00594105,0.00704105,0.00887916,robot
72.3585,5.85923,17.0792,0.00594105,0.00704105,0.00887916,woodbrush
48.8191,10.4976,-15.0021,0.00525738,0.00525738,0.00594105,robot
41.4636,8.52421,-15.8177,0.00525738,0.00525738,0.00525738,robot
7.26442,5.21732,-7.36165,0.00525738,0.00525738,0.00525738,robot
4.20015,4.79332,-3.38957,0.00525738,0.00525738,0.00525738,robot
24.2052,5.58675,-11.9235,0.00525738,0.00525738,0.00525738,robot
22.1602,6.50387,-11.9089,0.00525738,0.00525738,0.00525738,robot
57.0641,13.3565,4.92095,0.00525738,0.00525738,0.00525738,battery-9V
61.228,10.6379,-4.28341,0.00525738,0.00525738,0.00525738,harmonica
81.949,7.80872,-2.51378,0.00525738,0.00525738,0.00525738,harmonica
24.8843,4.93343,2.43393,0.00525738,0.00525738,0.00525738,robot
2.29212,2.58795,-0.613174,0.00525738,0.00525738,0.00525738,robot
60.381,9.93592,-18.4514,0.00525738,0.00525738,0.00525738,robot
83.4246,3.60736,-8.0897,0.00525738,0.00525738,0.00525738,robot
77.127,8.15863,1.70542,0.00679738,0.00683743,0.00851133,tape
6.04305,7.98919,-2.64572,0.00679738,0.00683743,0.00851133,knife
69.0858,13.7835,47.8794,0.00679738,0.00683743,0.00765095,plastic
48.2888,11.0382,0.0552394,0.00679738,0.00683743,0.00765095,battery-9V
50.6004,11.7873,0.20646,0.00679738,0.00683743,0.00765095,harmonica
8.66031,7.60971,1.91309,0.00679738,0.00683743,0.00765095,lantern
11.2776,10.8714,-9.95862,0.00679738,0.00683743,0.00765095,robot
43.3698,15.7636,25.3119,0.00679738,0.00683743,0.00765095,woodbrush
72.638,11.4601,21.608,0.00427908,0.00679738,0.00683743,woodbrush
22.8378,13.0802,0.119288,0.00427908,0.00440687,0.00679738,robot
33.7079,52.2487,-81.9943,0.00427908,0.00440687,0.0053165,robot
25.5739,11.735,-4.04433,0.00427908,0.00440687,0.0053165,robot
49.2902,11.9666,-11.4507,0.00427908,0.00440687,0.0053165,robot
69.5391,6.47986,-19.0105,0.00427908,0.00440687,0.0053165,robot
2.70438,3.92421,-2.33107,0.00427908,0.00440687,0.0053165,robot
68.3665,7.40419,-17.0487,0.00427908,0.00440687,0.0053165,robot
13.7212,7.6111,-4.54318,0.00427908,0.00440687,0.0053165,robot
25.3778,10.7111,-22.045,0.00427908,0.00440687,0.0053165,robot
55.0384,5.61899,-7.56445,0.00427908,0.00440687,0.0053165,robot
34.5401,10.5707,-26.7885,0.00427908,0.00440687,0.0053165,robot
29.8743,7.23795,-8.2099,0.00427908,0.00440687,0.0053165,robot
67.4576,7.32815,-26.4105,0.00427908,0.00440687,0.0053165,robot
9.38573,9.15803,-17.5751,0.00427908,0.00440687,0.0053165,robot
3.02824,3.01365,0.490501,0.0060955,0.00938329,0.0266743,bag
13.0408,8.83975,-0.218818,0.0060955,0.00938329,0.0149979,knife
76.3823,7.32282,8.77898,0.00447913,0.0060955,0.00938329,tape
8.61384,6.57684,2.88598,0.00447913,0.0060955,0.00938329,lantern
81.1428,7.05468,79.3452,0.00332839,0.00447913,0.0060955,plastic
88.0506,-4.11531,71.5199,0.00332839,0.00447913,0.0060955,plastic
17.1206,8.49751,-3.42923,0.00332839,0.00447913,0.0060955,robot
33.3616,10.4277,-11.8073,0.00332839,0.00447913,0.0060955,robot
26.2458,11.704,5.82619,0.00332839,0.00447913,0.0060955,robot
5.23055,3.16695,0.62675,0.00332839,0.00447913,0.0060955,bag
28.3136,10.4107,23.0575,0.00332839,0.00447913,0.0060955,bag
20.8524,5.99167,0.0833479,0.00332839,0.00447913,0.0060955,knife
84.2862,3.86579,4.91864,0.00332839,0.00447913,0.0060955,tape
29.127,6.13546,6.95725,0.00332839,0.00447913,0.0060955,lantern
92.2846,-3.76579,40.0625,0.00332839,0.00447913,0.0060955,plastic
